station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,snowd_in,climo_high_f,climo_low_f,climo_precip_in
CDJ,2024-03-16,63,37,42,26,0,6.6911173,293.0061,28.066742,57.46078,100,,,54.2,32.7,0.1
GLY,2024-03-16,68,35.6,41,30.2,,6.5017667,277.71045,34.51001,64.797485,100,,,57.1,32.7,0.1
SZL,2024-03-16,67,38,41,26.6,,8.766545,278.45087,34.002804,56.85036,87.786514,,,55,32.2,0.09
DMO,2024-03-16,67,42,40,30,0,8.863558,271.41235,35.418472,53.49981,79.10812,,,55.3,34.6,0.08
MHL,2024-03-16,62.6,37.4,41,30.2,,8.547038,269.56116,38.847416,61.53447,93.13691,,,53.9,32.4,0.1
MYJ,2024-03-16,62.6,35.6,41,30.2,,11.0069685,265.3116,41.71001,63.941875,93.13691,,,54.2,31.7,0.1
HFJ,2024-03-16,64.4,35.6,41,32,,3.6289752,267.16187,33.930405,57.074505,93.08276,,,57.5,35.9,0.13
JEF,2024-03-16,67,38,42,29,0,7.386298,278.4883,33.042492,58.064392,92.42049,0,0,57.8,34.7,0.09
MCI,2024-03-16,65,41,41,24,0,9.12425,287.49146,34.12077,53.415512,79.27372,0,0,55.6,33.7,0.07
IRK,2024-03-16,63,40,38,26,0,11.383589,278.01013,29.41168,53.691982,82.150665,,,51.9,30.7,0.09
FWB,2024-03-16,68,37.4,41,32,,3.1696112,283.90146,27.832342,54.434097,93.19044,,,58.9,33.9,0.14
AIZ,2024-03-16,67,34,39,30,,4.4886527,276.94443,30.368418,59.837612,96.0925,,,59,37.1,0.09
STL,2024-03-16,70,42,39,31,0,8.863558,268.94077,30.685638,48.752216,70.30391,0,0,56.6,36.7,0.11
HAE,2024-03-16,64.4,41,39.2,23,,10.43554,269.08173,26.417612,50.751453,75.332146,,,51.4,32.1,0.09
FAM,2024-03-16,67,34,41,32,0,4.082173,279.32068,28.026197,59.290466,96.109825,,,57.7,34.3,0.12
UNO,2024-03-16,70,37,39,31,0,4.5186763,282.99258,26.15378,49.897007,81.93035,,,58.9,36,0.15
TBN,2024-03-16,67.3,39.4,36,32,,6.1488986,246.6306,28.827076,50.758057,74.06559,,,56.5,33.2,0.14
TKX,2024-03-16,68,41,53.6,41,,5.459364,229.11761,42.852592,77.08157,100,,,59.5,41.5,0.15
HFJ,2024-03-17,53.6,33.8,41,19.4,,8.919861,344.2288,34.685528,46.82432,62.22776,,,57.9,36.2,0.13
FAM,2024-03-17,55,34,34,18,0,8.694326,323.06113,27.26911,42.554916,55.432976,,,58.1,34.6,0.13
AIZ,2024-03-17,54,30,29,18,,6.2026463,322.74078,25.975506,42.21397,55.97103,,,59.4,37.4,0.1
MHL,2024-03-17,46.4,32,30.2,17.6,,9.71777,315.8458,39.35655,55.681194,74.62566,,,54.3,32.7,0.1
DMO,2024-03-17,50,30,30,18,0,9.819431,319.51117,32.80326,49.08068,63.980927,,,55.7,34.9,0.08
FWB,2024-03-17,57.2,37.4,41,14,,8.8551235,346.52982,25.563936,36.09008,58.27352,,,59.3,34.2,0.16
SZL,2024-03-17,50.7,32,27.3,17.8,,11.84669,330.14948,32.99243,46.115967,72.10786,,,55.4,32.6,0.1
TKX,2024-03-17,62.6,44.6,53.6,24.8,,7.9686413,354.42163,25.04253,49.353497,100,,,59.8,41.8,0.15
JEF,2024-03-17,52,32,29,18,0,8.255275,309.85535,29.346699,43.33817,66.81778,0,0,58.1,35.1,0.09
TBN,2024-03-17,,,,,,,,,,,,,56.9,33.5,0.15
UNO,2024-03-17,59,35,38,20,0,9.298046,333.0891,25.51134,36.52497,49.82283,,,59.3,36.3,0.16
MCI,2024-03-17,45,27,26,15,0,10.080125,324.62607,38.780815,51.12513,66.57064,0,0,56,34,0.08
MYJ,2024-03-17,46.4,30.2,30.2,19.4,,10.620209,310.0025,42.435604,61.21674,80.363884,,,54.7,32,0.1
STL,2024-03-17,54,32,31,17,0,10.514612,319.85034,29.346699,42.55707,57.72942,0,0,57,37,0.12
IRK,2024-03-17,41,25,24,14,0,8.950456,314.93643,41.77766,54.372414,68.80594,,,52.4,31,0.08
HAE,2024-03-17,44.6,28.4,28.4,17.6,,8.919861,317.26614,41.237156,51.702003,64.22933,,,51.9,32.4,0.08
SET,2024-03-17,51,31,31,17,0,10.688408,325.51562,34.05479,45.90748,64.754776,0,0,56.8,34.6,0.1
SGF,2024-03-17,54,31,40,19,0,10.427715,335.4274,33.464417,44.16378,63.31872,0,0,59.3,36.5,0.12
STJ,2024-03-17,44,27,26,14,0,10.862203,328.7678,31.635164,51.62791,71.999214,,,55.7,32,0.06
FYG,2024-03-17,53.6,32,32,19.4,,8.139373,292.46503,29.815767,47.99204,64.926704,,,56.1,32.4,0.12
JLN,2024-03-17,56,32,35,19,0,9.906329,349.914,32.424477,40.685066,53.928097,,,60.2,37.7,0.11
RAW,2024-03-17,51.8,30.2,28.4,17.6,,8.264809,344.02908,27.326965,49.319427,74.62566,,,57.4,34.2,0.1
LXT,2024-03-17,49,32,25,15,0,11.991872,328.513,33.720955,41.590343,54.23401,,,55.9,35.8,0.07
LRY,2024-03-17,51.8,32,28.4,17.6,,8.700349,340.3925,27.617104,44.849503,74.804924,,,55.9,34.7,0.1
VIH,2024-03-17,53,29,31,19,0,9.819431,315.2216,29.346699,47.325367,61.6394,,,56.7,35.2,0.12
POF,2024-03-17,63,40,48,22,0,9.211148,340.0402,24.048656,42.547153,80.07423,,,59.3,38.7,0.17
EZZ,2024-03-17,41.7,27.3,27,14.4,,10.536586,320.7899,37.46793,53.2149,74.8682,,,52.7,31.4,0.09
RCM,2024-03-17,48.2,32,28.4,17.6,,7.247387,304.97653,33.787823,49.44997,74.62566,,,57.3,32.4,0.11
SIK,2024-03-17,,,,,,,,,,,,,59.5,38.9,0.15
VER,2024-03-17,94.5,-8.7,32,20.3,,8.390244,312.56476,35.94351,50.511253,69.62508,,,55.2,34,0.1
MAW,2024-03-17,60.8,44.6,50,19.4,0,7.675958,346.527,21.260046,44.544315,87.5587,,,60.9,38.4,0.15
CDJ,2024-03-17,45,30,25,15,0,6.8649125,314.03583,38.754166,48.605392,58.846294,,,54.6,33,0.09
COU,2024-03-17,52,28,28,19,0,12.773951,315.3726,32.637238,49.901054,65.814186,0,0,56.7,35.9,0.1
CGI,2024-03-17,59,37,45,22,0,10.167022,346.92786,26.608856,45.40587,82.85773,,,58.4,37.5,0.16
BBG,2024-03-17,57.2,35.6,41,15.8,,8.954704,329.33417,26.133411,39.084938,62.22776,,,58.7,37.9,0.16
EVU,2024-03-17,42,27,26.8,16,,10.121951,326.5728,39.203197,56.44518,75.067375,,,52.1,29.4,0.08
MKC,2024-03-17,48,32,26,16,0,9.558739,319.04352,34.519962,44.263824,59.131485,,,57.2,36.6,0.06
GLY,2024-03-17,53.6,30.2,30.2,17.6,,8.867596,326.91705,29.22702,49.96012,80.363884,,,57.5,33.1,0.11
PCD,2024-03-17,56.3,35,38,20.5,,10,335.46326,27.179066,47.20063,74.33389,,,56.7,35.1,0.11
MBY,2024-03-17,46.4,30.2,28.4,17.6,,10.4041815,312.2793,36.477753,51.239338,64.46383,,,54.4,34.1,0.11
OZS,2024-03-17,51.8,33.8,26.6,19.4,,9.390244,325.64798,27.617104,42.056103,60.290745,,,59.4,37.4,0.1
SUS,2024-03-17,53,30,31,19,0,9.298046,309.32306,32.96899,51.646946,81.85604,0,0,57.8,34.7,0.12
GPH,2024-03-17,44.6,32,28.4,14,,8.348432,336.3449,35.568867,49.258907,80.21852,,,55.4,31.7,0.08
LBO,2024-03-17,53.6,33.8,41,24.8,,7.247387,323.59344,40.249676,55.432228,74.62566,,,58.1,34.7,0.12
SUS,2024-03-18,40,23,19,13,0,8.515967,299.0714,35.369717,53.71586,71.3349,0,0,58.2,35,0.11
PCD,2024-03-18,43.5,22.5,22,11.7,,8.648084,315.13867,27.506643,51.829834,78.535515,,,57.1,35.3,0.12
CGI,2024-03-18,45,24,24,13,0,7.2994003,336.44083,28.03889,50.51097,81.24543,,,58.8,37.8,0.15
OZS,2024-03-18,37.4,28.4,19.4,10.4,,7.2578397,315.84802,34.957027,48.425735,63.754135,,,59.8,37.7,0.1
CDJ,2024-03-18,39,22,20,11,0,5.300755,319.18732,36.95875,52.696484,74.56523,,,55,33.4,0.1
MKC,2024-03-18,42,25,18,11,0,8.4290695,315.42993,31.635164,45.397675,59.815372,,,57.6,36.9,0.06
LBO,2024-03-18,37.4,26.6,24.8,17.6,,5.7067137,312.17404,47.804386,62.991543,79.77307,,,58.5,35,0.12
GPH,2024-03-18,41,23,21.2,10.4,,6.285714,329.72217,30.375519,49.278786,79.77307,,,55.9,32.1,0.08
EVU,2024-03-18,40.5,20,18.3,13,,7.0883393,305.5875,32.711967,54.277493,78.26678,,,52.6,29.8,0.07
GLY,2024-03-18,39.2,23,23,12.2,,7.1149826,316.69415,35.263527,54.936665,74.26174,,,57.8,33.4,0.11
BBG,2024-03-18,41,28.4,21.2,12.2,,6.31777,314.86652,32.880894,49.48591,68.82976,,,59.1,38.2,0.16
COU,2024-03-18,38,24,18,12,0,9.732533,304.43622,36.95875,54.098476,71.3349,0,0,57.2,36.3,0.1
MBY,2024-03-18,37.4,24.8,17.6,12.2,,9.554007,301.85025,37.532944,50.335243,59.014393,,,54.8,34.4,0.11
MAW,2024-03-18,46.4,32,28.4,8.6,0,6.9825783,334.7923,22.52949,46.0249,80.21852,,,61.3,38.7,0.15
STL,2024-03-18,43,27,16,12,0,9.471841,307.30093,31.635164,43.850048,60.103203,0,0,57.4,37.3,0.11
MCI,2024-03-18,40,21,16,11,0,7.907684,321.04855,35.369717,51.771553,70.87986,0,0,56.4,34.4,0.07
MYJ,2024-03-18,35.6,23,19.4,14,,9.393728,300.91272,43.950005,60.9821,79.6214,,,55.1,32.4,0.1
FWB,2024-03-18,41,28.4,21.2,12.2,,6.2891984,328.85205,32.576607,48.220314,68.61447,,,59.6,34.5,0.15
TBN,2024-03-18,41,25.7,19.4,8.8,,5.554007,307.10028,28.041834,48.70715,64.29953,,,57.3,33.8,0.14
FAM,2024-03-18,42,25,20,11,0,7.1699166,313.314,29.940622,49.068768,68.202255,,,58.5,34.9,0.13
JEF,2024-03-18,39,27,19,12,0,7.2994003,304.06882,35.369717,49.2681,65.685875,0,0,58.5,35.4,0.1
HFJ,2024-03-18,39.2,26.6,21.2,14,,7.0278745,324.55414,40.933678,56.52269,73.89047,,,58.2,36.5,0.13
HAE,2024-03-18,35.6,24.8,17.6,12.2,,7.958188,303.57162,37.532944,49.94715,63.513393,,,52.3,32.8,0.09
SZL,2024-03-18,39.2,24,18.7,10.6,,8.225087,319.61484,31.920355,48.69085,62.37736,,,55.9,33,0.1
UNO,2024-03-18,46,25,20,12,0,7.386298,319.70822,26.990429,46.08914,65.685875,,,59.7,36.6,0.14
TKX,2024-03-18,48.2,32,30.2,12.2,,7.898955,347.0152,24.707396,48.29177,80.21852,,,60.1,42.1,0.15
DMO,2024-03-18,38,25,18,13,0,8.081479,313.3619,38.61112,52.58432,65.55692,,,56.1,35.2,0.08
MHL,2024-03-18,35.6,23,19.4,14,,7.0940766,307.17163,43.950005,57.205288,68.61447,,,54.7,33,0.1
AIZ,2024-03-18,39,26,21,11,,5.1350975,314.10266,36.95875,52.45243,71.44712,,,59.8,37.7,0.1
IRK,2024-03-18,36,20,15,11,0,8.689762,307.50705,36.44599,52.893215,67.7078,,,52.8,31.4,0.09
SIK,2024-03-18,,,,,,,,,,,,,59.9,39.2,0.16
LXT,2024-03-18,42,25,16,11,0,8.515967,326.1053,32.880894,44.243607,57.381668,,,56.3,36.1,0.08
VER,2024-03-18,94.5,-8.7,20.3,15,,6.4947734,311.17358,44.217117,55.45008,70.3941,,,55.6,34.3,0.09
SGF,2024-03-18,40,24,20,14,0,8.255275,319.4504,38.780815,56.607048,74.36039,0,0,59.6,36.8,0.11
FYG,2024-03-18,41,26.6,19.4,12.2,,6.3554006,272.66528,32.880894,48.832054,63.754135,,,56.5,32.8,0.12
JLN,2024-03-18,43,26,20,14,0,8.081479,326.4765,35.87929,50.542336,65.427315,,,60.6,38,0.11
LRY,2024-03-18,42.8,26.6,21.2,12.2,,6.3867598,339.39786,30.676447,49.082184,74.077034,,,56.3,35,0.1
STJ,2024-03-18,41,22,21,11,0,7.7338886,316.5723,30.107937,49.932484,68.80594,,,56.2,32.3,0.07
RCM,2024-03-18,37.4,23,19.4,12.2,,5.9303136,303.89557,34.957027,52.056705,68.397156,,,57.7,32.7,0.11
EZZ,2024-03-18,38,19,14.5,10.8,,8.7874565,320.41898,36.304913,53.51558,73.77442,,,53.2,31.8,0.09
POF,2024-03-18,47,30,25,13,0,7.2994003,335.04123,25.985552,46.963863,71.889984,,,59.7,38.9,0.16
VIH,2024-03-18,39,20,18,12,0,8.342172,306.71927,38.61112,54.60694,73.94373,,,57.1,35.5,0.11
SET,2024-03-18,41,27,17,12,0,10.688408,310.65933,34.181595,46.199333,57.827915,0,0,57.2,34.9,0.1
RAW,2024-03-18,37.4,23,21.2,12.2,,5.9930315,342.5766,34.957027,52.827473,68.397156,,,57.8,34.5,0.1
LRY,2024-03-19,73.4,28.4,33.8,19.4,,7.3170733,263.31427,23.393297,45.701847,74.077034,,,56.6,35.3,0.11
STJ,2024-03-19,70,28,30,18,0,7.2994003,263.92426,19.916094,42.143826,63.18435,,,56.6,32.7,0.07
EZZ,2024-03-19,66.7,27.3,32.5,14.7,,11.324041,254.97052,23.525108,41.503853,62.30311,,,53.6,32.1,0.1
SET,2024-03-19,69,21,33,16,0,9.384943,258.57318,23.81689,44.756977,71.22206,0,0,57.6,35.3,0.1
VER,2024-03-19,94.5,-8.7,38,20,,7.2090592,238.37016,32.205444,48.86611,73.044785,,,56,34.7,0.1
VIH,2024-03-19,69,21,36,15,0,11.383589,234.03127,28.339516,49.14987,77.24964,,,57.5,35.8,0.11
RCM,2024-03-19,69.8,28.4,33.8,19.4,,8.292683,217.41855,24.588013,44.491905,68.61447,,,58.1,33,0.1
SIK,2024-03-19,,,,,,,,,,,,,60.3,39.5,0.15
RAW,2024-03-19,66.2,26.6,42.8,19.4,,8.891986,248.00928,29.918251,50.22986,87.18501,,,58.2,34.8,0.1
SGF,2024-03-19,68,26,38,18,0,11.035998,223.51909,30.685638,49.14825,68.445625,0,0,60,37,0.12
FYG,2024-03-19,69.8,24.8,37.4,17.6,,5.5609756,251.12457,27.832342,50.561787,81.06822,,,56.9,33.2,0.12
JLN,2024-03-19,70,28,38,17,0,13.469131,216.8552,30.527138,42.554287,63.049328,,,60.9,38.4,0.11
POF,2024-03-19,60,27,35,21,0,9.645637,211.84514,32.914146,53.396854,77.894356,,,60.1,39.2,0.16
LXT,2024-03-19,71,32,36,16,0,10.340817,243.35056,27.382452,37.349365,51.3567,,,56.7,36.5,0.06
LBO,2024-03-19,69.8,28.4,42.8,21.2,,9.174216,240.58356,37.31991,56.497787,79.923134,,,58.8,35.3,0.11
GLY,2024-03-19,69.8,30.2,41,19.4,,8.891986,227.93187,32.42872,49.13889,70.4814,,,58.2,33.7,0.11
MAW,2024-03-19,60.8,28.4,35.6,19.4,,10.606272,210.76581,24.485256,49.84776,80.21852,,,61.7,39,0.14
OZS,2024-03-19,68,30.2,33.8,15.8,,9.407665,240.53429,26.15378,41.29842,59.014393,,,60.2,38,0.1
EVU,2024-03-19,68,30.7,32,18.5,,8.76655,260.3829,23.19548,40.22096,61.940975,,,53,30.1,0.08
GPH,2024-03-19,69.8,24.8,32,17.6,,4.8083625,268.13425,21.240795,45.954227,86.068695,,,56.3,32.4,0.08
MBY,2024-03-19,64.4,30.2,32,17.6,,11.306621,247.17497,27.550304,42.953945,63.754135,,,55.2,34.8,0.11
CDJ,2024-03-19,68,28,37,18,0,5.7352433,248.09544,24.965487,47.924118,85.536026,,,55.4,33.8,0.1
PCD,2024-03-19,69,17.6,32,13,,8.843205,215.56169,22.54162,46.669476,80.5226,,,57.5,35.6,0.11
BBG,2024-03-19,66.2,30.2,35.6,15.8,,6.634146,234.97865,27.832342,39.473804,54.867184,,,59.4,38.6,0.16
CGI,2024-03-19,60,22,33,18,0,9.298046,216.88358,32.58798,55.398808,84.593315,,,59.2,38,0.16
SUS,2024-03-19,70,24,35,16,0,8.602865,246.07054,25.27053,47.78121,73.05978,0,0,58.6,35.3,0.12
MKC,2024-03-19,69,32,35,17,0,7.2994003,244.44432,24.26978,38.828125,60.383842,,,58,37.3,0.07
COU,2024-03-19,66,25,35,17,0,10.25392,238.66959,30.209482,49.89029,71.55874,0,0,57.6,36.6,0.1
SZL,2024-03-19,70,25.5,35,16.3,,10.6425085,237.20912,24.588013,44.31524,71.1192,,,56.3,33.3,0.1
TKX,2024-03-19,59,28.4,37.4,19.4,,11.45993,225.90306,30.693636,48.78239,92.8597,,,60.5,42.4,0.15
HAE,2024-03-19,64.4,28.4,32,17.6,,10.264809,246.29352,25.598766,44.132854,68.61447,,,52.7,33.1,0.08
MCI,2024-03-19,68,26,34,17,0,9.906329,250.65903,25.999743,42.892643,71.3349,0,0,56.8,34.7,0.08
AIZ,2024-03-19,69,24,38,17,,7.025766,237.69492,27.869299,47.975903,74.25711,,,60.2,38,0.1
MHL,2024-03-19,64.4,28.4,33.8,19.4,,8.574913,244.19241,31.85357,50.04665,74.077034,,,55.1,33.4,0.1
DMO,2024-03-19,69,28,37,18,0,10.9491005,236.70749,29.491913,43.281563,63.18435,,,56.5,35.5,0.08
TBN,2024-03-19,70.7,26.6,35,14,,5.903833,231.3772,22.59341,40.57786,60.103203,,,57.7,34.1,0.15
MYJ,2024-03-19,64.4,26.6,35.6,19.4,,11.365853,241.41718,33.930405,54.190342,79.77307,,,55.5,32.7,0.1
IRK,2024-03-19,65,28,30,16,0,9.819431,249.93422,25.53702,45.62226,67.183876,,,53.3,31.7,0.09
FWB,2024-03-19,68,26.6,35.6,17.6,,7.916376,235.63315,26.15378,46.982685,86.068695,,,60,34.8,0.15
STL,2024-03-19,72,30,34,15,0,10.167022,248.19135,23.453539,38.899548,53.308754,0,0,57.8,37.6,0.12
JEF,2024-03-19,69,30,38,17,0,7.0387077,249.44121,26.15378,46.407616,73.26516,0,0,58.9,35.7,0.09
HFJ,2024-03-19,66.2,30.2,37.4,17.6,,11.512196,216.01802,29.918251,47.42676,63.754135,,,58.6,36.8,0.13
FAM,2024-03-19,69,24,33,16,0,7.0577993,218.0941,23.005861,44.786037,77.529175,,,58.9,35.2,0.12
UNO,2024-03-19,70,24,33,15,0,7.7338886,236.10143,23.453539,43.052845,68.32426,,,60.1,37,0.15
HFJ,2024-03-20,69.8,46.4,46.4,32,,7.1324043,58.410427,35.867504,51.71425,70.67934,,,58.9,37.1,0.13
MCI,2024-03-20,55,40,29,16,0,10.427715,49.22478,29.02089,40.013115,62.044937,0,0,57.2,35.1,0.08
TBN,2024-03-20,64.6,41.7,38,17.4,,5,17.767847,20.03345,41.222893,75.08171,,,58.1,34.4,0.14
JEF,2024-03-20,60,36,35,15,0,5.9090385,21.502699,21.512915,43.350437,85.354324,0,0,59.3,36.1,0.11
SZL,2024-03-20,57.6,34.3,32,17.8,,7.9895473,40.34728,24.144272,45.54521,74.96277,,,56.7,33.7,0.11
FAM,2024-03-20,63,33,35,20,0,4.63274,27.721193,24.354517,48.589817,92.25349,,,59.2,35.5,0.13
FWB,2024-03-20,75.2,50,46.4,26.6,,6.6829267,311.50626,30.693636,43.03856,61.75528,,,60.3,35.1,0.15
TKX,2024-03-20,71.6,42.8,42.8,32,,7.5191636,338.15582,24.859982,49.633457,86.992,,,60.9,42.7,0.14
HAE,2024-03-20,50,33.8,28.4,3.2,,5.550523,349.53757,14.373748,31.275124,59.786438,,,53.2,33.5,0.09
AIZ,2024-03-20,62,34,37,20,,5.8356547,47.385433,25.228067,50.062225,92.35433,,,60.5,38.3,0.1
MHL,2024-03-20,53.6,37.4,32,17.6,,7.097561,38.158432,25.848845,47.751328,75.15814,,,55.5,33.7,0.1
DMO,2024-03-20,58,39,33,15,0,9.037353,37.54374,25.197979,39.03003,67.183876,,,56.9,35.8,0.09
UNO,2024-03-20,73,46,47,28,0.0001,4.7793694,295.35904,26.449018,45.208088,71.49519,,,60.4,37.3,0.15
IRK,2024-03-20,48,29,29,5,0,8.515967,9.207792,19.725027,39.119205,61.775208,,,53.7,32,0.09
STL,2024-03-20,60,39,33,12,0,6.082834,2.5647445,21.397638,37.15283,67.304695,0,0,58.2,37.9,0.12
MYJ,2024-03-20,51.8,32,32,17.6,,7.261324,5.5238647,27.326965,50.400597,80.650055,,,55.9,33,0.11
RCM,2024-03-20,55.4,33.8,33.8,17.6,,6.954704,23.821533,25.848845,48.204227,86.69441,,,58.4,33.3,0.11
SIK,2024-03-20,,,,,,,,,,,,,60.7,39.8,0.14
LRY,2024-03-20,59,33.8,32,19.4,,7.0522647,63.107075,24.485256,45.90885,86.59301,,,57,35.7,0.1
STJ,2024-03-20,54,34,29,11,0,9.558739,36.307663,20.163797,39.902668,78.513435,,,57.1,33,0.08
VIH,2024-03-20,61,34,34,18,0,7.820786,23.852703,28.066742,46.31999,78.77122,,,57.8,36.1,0.13
SET,2024-03-20,58,35,35,11,0,7.212503,3.2107491,20.016867,39.141003,81.93035,0,0,58.1,35.6,0.12
EZZ,2024-03-20,52.7,35.8,28,9.5,,9.888502,35.80606,23.023556,38.069416,61.206135,,,54.1,32.5,0.09
RAW,2024-03-20,57.2,33.8,33.8,17.6,,6.7909408,54.94863,30.10911,49.963543,93.02798,,,58.6,35.1,0.11
FYG,2024-03-20,59,33.8,39.2,14,,2.56446,351.61493,22.679672,52.016266,100,,,57.3,33.6,0.13
LXT,2024-03-20,57,42,31,18,0,10.080125,54.364883,25.975506,35.58377,62.312176,,,57,36.8,0.08
JLN,2024-03-20,69,49,45,30,0,8.342172,132.01616,31.123518,47.590874,63.0992,,,61.3,38.7,0.11
POF,2024-03-20,68,43,40,28,0,6.5173216,59.52802,29.33429,48.892117,73.26516,,,60.5,39.5,0.17
SGF,2024-03-20,69,40,43,27,0,6.430424,41.925385,29.491913,50.08614,82.22324,0,0,60.3,37.3,0.11
VER,2024-03-20,94.5,-8.7,35.8,18.7,,6.204947,28.290232,26.487452,47.909393,83.03174,,,56.4,35,0.09
COU,2024-03-20,56,37,32,16,0,9.037353,18.245993,23.283173,39.574505,64.62735,0,0,58,36.9,0.1
SUS,2024-03-20,57,31,33,16,0,5.2138577,353.06006,22.305046,50.10229,96.03984,0,0,59,35.6,0.12
CDJ,2024-03-20,52,37,37,12,0,6.6042194,20.128788,24.098715,38.142403,92.42049,,,55.9,34.1,0.09
GPH,2024-03-20,53.6,32,32,14,,6.5089607,44.346252,22.133709,42.38403,93.02798,,,56.8,32.8,0.08
EVU,2024-03-20,51.3,35.6,30.7,11,,10.104529,35.568943,21.774494,38.755802,70.934494,,,53.5,30.5,0.08
MBY,2024-03-20,51.8,33.8,28.4,10.4,,7.1149826,20.553833,18.643505,39.537025,64.69628,,,55.6,35.1,0.11
LBO,2024-03-20,62.6,44.6,44.6,28.4,,7.303887,21.12573,36.45187,56.90507,87.18501,,,59.2,35.6,0.11
PCD,2024-03-20,63,31.5,37.4,19,,5.95053,22.711727,24.764011,49.316032,90.74557,,,57.9,35.8,0.12
MAW,2024-03-20,69.8,42.8,37.4,28.4,0,6.857143,17.622051,21.240795,45.985588,75.50444,,,62,39.3,0.15
GLY,2024-03-20,59,33.8,35.6,19.4,,7.066202,46.249836,30.10911,52.742176,93.13691,,,58.6,34,0.1
CGI,2024-03-20,68,33,39,21,0,6.6911173,33.870136,23.155113,49.936806,88.6326,,,59.5,38.3,0.16
BBG,2024-03-20,73.4,50,51.8,35.6,,6.8675957,265.08328,33.285088,53.562714,93.498985,,,59.8,38.9,0.17
OZS,2024-03-20,60.8,41,35.6,19.4,,6.738676,41.439888,22.95261,41.756,75.332146,,,60.5,38.3,0.1
MKC,2024-03-20,57,39,36,16,0,8.168377,45.846916,23.989185,39.595955,73.16274,,,58.3,37.6,0.06
OZS,2024-03-21,62.6,35.6,30.2,14,,6.9268293,92.62435,24.764011,36.527695,47.511143,,,60.9,38.6,0.1
PCD,2024-03-21,59.5,32.5,25,15.6,,5.912892,81.57696,24.351818,38.409565,61.22818,,,58.3,36.1,0.12
CDJ,2024-03-21,55,35,24,11,0,6.430424,99.60691,26.788757,33.3195,43.27863,,,56.3,34.5,0.1
MAW,2024-03-21,64.4,41,32,21.2,,6.671378,57.679607,21.793272,37.50255,52.723557,,,62.4,39.6,0.15
MKC,2024-03-21,62,38,30,12,0,8.081479,84.726326,24.413137,31.908815,37.883747,,,58.7,38,0.07
GLY,2024-03-21,62.6,35.6,35.6,15.8,,7.6689897,84.05273,29.22702,40.8967,57.51696,,,58.9,34.3,0.11
GPH,2024-03-21,59,35.6,26.6,10.4,,7.358885,101.655045,23.368374,33.370556,45.726902,,,57.2,33.1,0.08
COU,2024-03-21,58,34,25,12,0,9.471841,91.96274,23.989185,33.49381,43.442932,0,0,58.4,37.2,0.1
BBG,2024-03-21,60.8,44.6,50,28.4,,8.523345,111.18438,37.96819,59.272446,100,,,60.2,39.2,0.16
SUS,2024-03-21,54,30,24,12,0,5.7352433,92.17667,26.467848,39.36289,58.122124,0,0,59.3,35.9,0.13
LBO,2024-03-21,64.4,35.6,42.8,24.8,,6.7630663,105.84426,38.847416,51.878757,69.46363,,,59.6,35.9,0.12
MBY,2024-03-21,53.6,32,24.8,12.2,,9.551237,92.91631,21.860737,36.35932,52.170757,,,56,35.5,0.11
CGI,2024-03-21,62,37,27,18,0,7.907684,66.75323,22.91004,35.563053,47.73938,,,59.9,38.5,0.16
EVU,2024-03-21,55.8,34,25.7,9,,10.349823,103.32339,25.563936,34.245914,46.45511,,,53.9,30.8,0.08
JEF,2024-03-21,61,36,27,12,0,7.994581,92.70452,22.976738,30.417978,49.02222,0,0,59.7,36.4,0.11
FWB,2024-03-21,60.8,46.4,46.4,26.6,,8.689896,121.77995,34.98265,50.442627,87.37388,,,60.7,35.3,0.15
IRK,2024-03-21,52,30,21,10,0,8.515967,91.386566,25.181383,36.622196,51.98681,,,54.2,32.4,0.09
MYJ,2024-03-21,51.8,30.2,28.4,14,,7.5689044,88.882454,27.326965,48.41919,74.804924,,,56.3,33.4,0.1
TBN,2024-03-21,66,37,31.6,13,,5.8403044,95.24963,22.866266,30.504066,38.950085,,,58.5,34.7,0.15
MHL,2024-03-21,57.2,33.8,28.4,14,,8.965157,91.13282,27.326965,40.095963,51.04183,,,55.9,34,0.1
TKX,2024-03-21,66.2,42.8,35.6,26.6,,8.38676,46.97102,27.550304,42.364338,60.786903,,,61.2,43,0.15
HFJ,2024-03-21,64.4,46.4,46.4,32,,7.672474,115.57628,44.473007,61.033096,100,,,59.3,37.4,0.13
DMO,2024-03-21,60,34,29,12,0,9.384943,91.48334,27.80172,35.50123,42.114662,,,57.3,36.1,0.09
AIZ,2024-03-21,64,35,32,15,,6.811978,79.967224,26.450697,36.146618,47.57647,,,60.9,38.6,0.1
MCI,2024-03-21,58,35,31,11,0,11.818077,96.2847,29.793982,36.992992,45.60902,0,0,57.6,35.4,0.09
SZL,2024-03-21,60,34,29,13,,8.174216,85.467896,25.738808,35.331917,43.837067,,,57.2,34.1,0.12
FAM,2024-03-21,60,33,24,15,0,6.2785516,79.52611,23.129969,35.985893,49.179184,,,59.6,35.8,0.14
UNO,2024-03-21,65,40,31,18,0,6.169731,93.84197,27.2402,35.52889,43.442932,,,60.8,37.6,0.15
HAE,2024-03-21,51.8,32,21.2,6.8,,5.020906,89.86228,19.929264,30.825117,41.839478,,,53.6,33.8,0.09
